-1	today	IsEqualTo	monday
0	ReportID0	HasLocation	new york
0	ReportID0	HasWeather	windy
0	ReportID0	HasLowTemp	20F
0	ReportID0	HasHighTemp	30F
0	ReportID0	HasDate	monday
0	new york	IsLocationOf	ReportID0
0	windy	IsWeatherOf	ReportID0
0	20F	IsLowTempOf	ReportID0
0	30F	IsHighTempOf	ReportID0
0	monday	IsDateOf	ReportID0
0	ReportID1	HasLocation	new york
0	ReportID1	HasWeather	clear skies
0	ReportID1	HasLowTemp	80F
0	ReportID1	HasHighTemp	100F
0	ReportID1	HasDate	tuesday
0	new york	IsLocationOf	ReportID1
0	clear skies	IsWeatherOf	ReportID1
0	80F	IsLowTempOf	ReportID1
0	100F	IsHighTempOf	ReportID1
0	tuesday	IsDateOf	ReportID1
0	ReportID2	HasLocation	new york
0	ReportID2	HasWeather	hail
0	ReportID2	HasLowTemp	80F
0	ReportID2	HasHighTemp	100F
0	ReportID2	HasDate	wednesday
0	new york	IsLocationOf	ReportID2
0	hail	IsWeatherOf	ReportID2
0	80F	IsLowTempOf	ReportID2
0	100F	IsHighTempOf	ReportID2
0	wednesday	IsDateOf	ReportID2
0	ReportID3	HasLocation	new york
0	ReportID3	HasWeather	foggy
0	ReportID3	HasLowTemp	90F
0	ReportID3	HasHighTemp	100F
0	ReportID3	HasDate	thursday
0	new york	IsLocationOf	ReportID3
0	foggy	IsWeatherOf	ReportID3
0	90F	IsLowTempOf	ReportID3
0	100F	IsHighTempOf	ReportID3
0	thursday	IsDateOf	ReportID3
0	ReportID4	HasLocation	new york
0	ReportID4	HasWeather	clear skies
0	ReportID4	HasLowTemp	70F
0	ReportID4	HasHighTemp	90F
0	ReportID4	HasDate	friday
0	new york	IsLocationOf	ReportID4
0	clear skies	IsWeatherOf	ReportID4
0	70F	IsLowTempOf	ReportID4
0	90F	IsHighTempOf	ReportID4
0	friday	IsDateOf	ReportID4
0	ReportID5	HasLocation	new york
0	ReportID5	HasWeather	windy
0	ReportID5	HasLowTemp	90F
0	ReportID5	HasHighTemp	100F
0	ReportID5	HasDate	saturday
0	new york	IsLocationOf	ReportID5
0	windy	IsWeatherOf	ReportID5
0	90F	IsLowTempOf	ReportID5
0	100F	IsHighTempOf	ReportID5
0	saturday	IsDateOf	ReportID5
0	ReportID6	HasLocation	new york
0	ReportID6	HasWeather	dry
0	ReportID6	HasLowTemp	50F
0	ReportID6	HasHighTemp	60F
0	ReportID6	HasDate	sunday
0	new york	IsLocationOf	ReportID6
0	dry	IsWeatherOf	ReportID6
0	50F	IsLowTempOf	ReportID6
0	60F	IsHighTempOf	ReportID6
0	sunday	IsDateOf	ReportID6
1	ReportID7	HasLocation	atherton
1	ReportID7	HasWeather	foggy
1	ReportID7	HasLowTemp	70F
1	ReportID7	HasHighTemp	90F
1	ReportID7	HasDate	monday
1	atherton	IsLocationOf	ReportID7
1	foggy	IsWeatherOf	ReportID7
1	70F	IsLowTempOf	ReportID7
1	90F	IsHighTempOf	ReportID7
1	monday	IsDateOf	ReportID7
1	ReportID8	HasLocation	atherton
1	ReportID8	HasWeather	dry
1	ReportID8	HasLowTemp	90F
1	ReportID8	HasHighTemp	100F
1	ReportID8	HasDate	tuesday
1	atherton	IsLocationOf	ReportID8
1	dry	IsWeatherOf	ReportID8
1	90F	IsLowTempOf	ReportID8
1	100F	IsHighTempOf	ReportID8
